id,about,prefLabel,lang,altLabel,broader,facetaAcronimo,faceta,prefNodeId
992,br:superior.tribunal.justica:acordao;agrg.agrg.edcl.edcl.agrg.eresp,"AgRg no AgRg nos EDcl nos EDcl no AgRg nos EREsp",pt-BR,"Agravo Regimental no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração no Agravo Regimental nos Embargos de Divergência em REsp",#acordao,AgRg no AgRg nos EDcl nos EDcl no AgRg nos EREsp – Agravo Regimental no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração no Agravo Regimental nos Embargos de Divergência em REsp,Jurisprudência::Acórdão,label_2099
993,br:superior.tribunal.justica:acordao;agrg.agrg.edcl.edcl.cc,"AgRg no AgRg nos EDcl nos EDcl no CC",pt-BR,"Agravo Regimental no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração no Conflito de Competência",#acordao,AgRg no AgRg nos EDcl nos EDcl no CC – Agravo Regimental no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração no Conflito de Competência,Jurisprudência::Acórdão,label_2101
994,br:superior.tribunal.justica:acordao;agrg.agrg.edcl.edcl.resp,"AgRg no AgRg nos EDcl nos EDcl no REsp",pt-BR,"Agravo Regimental no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração no Recurso Especial",#acordao,AgRg no AgRg nos EDcl nos EDcl no REsp – Agravo Regimental no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração no Recurso Especial,Jurisprudência::Acórdão,label_2103
995,br:superior.tribunal.justica:acordao;agrg.agrg.edcl.edcl.edcl.ag,"AgRg no AgRg nos EDcl nos EDcl nos EDcl no Ag",pt-BR,"Agravo Regimental no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Declaração no Agravo de Instrumento",#acordao,AgRg no AgRg nos EDcl nos EDcl nos EDcl no Ag – Agravo Regimental no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Declaração no Agravo de Instrumento,Jurisprudência::Acórdão,label_2105
996,br:superior.tribunal.justica:acordao;agrg.agrg.edcl.eresp,"AgRg no AgRg nos EDcl nos EREsp",pt-BR,"Agravo Regimental no Agravo Regimental nos Embargos de Declaração nos Embargos de Divergência em REsp",#acordao,AgRg no AgRg nos EDcl nos EREsp – Agravo Regimental no Agravo Regimental nos Embargos de Declaração nos Embargos de Divergência em REsp,Jurisprudência::Acórdão,label_2107
997,br:superior.tribunal.justica:acordao;agrg.agrg.edv.ag,"AgRg no AgRg nos EDv no Ag",pt-BR,"Agravo Regimental no Agravo Regimental nos Embargos de Divergência no Agravo de Instrumento",#acordao,AgRg no AgRg nos EDv no Ag – Agravo Regimental no Agravo Regimental nos Embargos de Divergência no Agravo de Instrumento,Jurisprudência::Acórdão,label_2109
998,br:superior.tribunal.justica:acordao;agrg.agrg.eresp,"AgRg no AgRg nos EREsp",pt-BR,"Agravo Regimental no Agravo Regimental nos Embargos de Divergência em REsp",#acordao,AgRg no AgRg nos EREsp – Agravo Regimental no Agravo Regimental nos Embargos de Divergência em REsp,Jurisprudência::Acórdão,label_2111
999,br:superior.tribunal.justica:acordao;agrg.agrgrd.ag,"AgRg no AgRgRD no Ag",pt-BR,"Agravo Regimental no Agravo Regimental / Reconsideração de Despacho no Agravo de Instrumento",#acordao,AgRg no AgRgRD no Ag – Agravo Regimental no Agravo Regimental / Reconsideração de Despacho no Agravo de Instrumento,Jurisprudência::Acórdão,label_2113
1000,br:superior.tribunal.justica:acordao;agrg.cat,"AgRg no CAt",pt-BR,"Agravo Regimental no Conflito de Atribuição",#acordao,AgRg no CAt – Agravo Regimental no Conflito de Atribuição,Jurisprudência::Acórdão,label_2115
1001,br:superior.tribunal.justica:acordao;agrg.cc,"AgRg no CC",pt-BR,"Agravo Regimental no Conflito de Competência",#acordao,AgRg no CC – Agravo Regimental no Conflito de Competência,Jurisprudência::Acórdão,label_2117
1002,br:superior.tribunal.justica:acordao;agrg.hc,"AgRg no HC",pt-BR,"Agravo Regimental no Habeas Corpus",#acordao,AgRg no HC – Agravo Regimental no Habeas Corpus,Jurisprudência::Acórdão,label_2119
1003,br:superior.tribunal.justica:acordao;agrg.hd,"AgRg no HD",pt-BR,"Agravo Regimental no Habeas Data",#acordao,AgRg no HD – Agravo Regimental no Habeas Data,Jurisprudência::Acórdão,label_2121
1004,br:superior.tribunal.justica:acordao;agrg.inq,"AgRg no Inq",pt-BR,"Agravo Regimental no Inquérito",#acordao,AgRg no Inq – Agravo Regimental no Inquérito,Jurisprudência::Acórdão,label_2123
1005,br:superior.tribunal.justica:acordao;agrg.iujur.agrg.eresp,"AgRg no IUJur no AgRg nos EREsp",pt-BR,"Agravo Regimental no Incidente de Uniformização de Jurisprudência no Agravo Regimental nos Embargos de Divergência em REsp",#acordao,AgRg no IUJur no AgRg nos EREsp – Agravo Regimental no Incidente de Uniformização de Jurisprudência no Agravo Regimental nos Embargos de Divergência em REsp,Jurisprudência::Acórdão,label_2125
1006,br:superior.tribunal.justica:acordao;agrg.iujur.hc,"AgRg no IUJur no HC",pt-BR,"Agravo Regimental no Incidente de Uniformização de Jurisprudência no Habeas Corpus",#acordao,AgRg no IUJur no HC – Agravo Regimental no Incidente de Uniformização de Jurisprudência no Habeas Corpus,Jurisprudência::Acórdão,label_2127
1007,br:superior.tribunal.justica:acordao;agrg.mi,"AgRg no MI",pt-BR,"Agravo Regimental no Mandado de Injunção",#acordao,AgRg no MI – Agravo Regimental no Mandado de Injunção,Jurisprudência::Acórdão,label_2129
1008,br:superior.tribunal.justica:acordao;agrg.ms,"AgRg no MS",pt-BR,"Agravo Regimental no Mandado de Segurança",#acordao,AgRg no MS – Agravo Regimental no Mandado de Segurança,Jurisprudência::Acórdão,label_2131
1009,br:superior.tribunal.justica:acordao;agrg.pext.hc,"AgRg no PExt no HC",pt-BR,"Agravo Regimental no Pedido de Extensão Pedido de Extensão de Decisão no Habeas Corpus",#acordao,AgRg no PExt no HC – Agravo Regimental no Pedido de Extensão Pedido de Extensão de Decisão no Habeas Corpus,Jurisprudência::Acórdão,label_2133
1010,br:superior.tribunal.justica:acordao;agrg.prc,"AgRg no Prc",pt-BR,"Agravo Regimental no Precatório",#acordao,AgRg no Prc – Agravo Regimental no Precatório,Jurisprudência::Acórdão,label_2135
1011,br:superior.tribunal.justica:acordao;agrg.re.ag,"AgRg no RE no Ag",pt-BR,"Agravo Regimental no Recurso Extraordinário no Agravo de Instrumento",#acordao,AgRg no RE no Ag – Agravo Regimental no Recurso Extraordinário no Agravo de Instrumento,Jurisprudência::Acórdão,label_2137
1012,br:superior.tribunal.justica:acordao;agrg.re.agrg.pet,"AgRg no RE no AgRg na Pet",pt-BR,"Agravo Regimental no Recurso Extraordinário no Agravo Regimental na Petição",#acordao,AgRg no RE no AgRg na Pet – Agravo Regimental no Recurso Extraordinário no Agravo Regimental na Petição,Jurisprudência::Acórdão,label_2139
1013,br:superior.tribunal.justica:acordao;agrg.re.agrg.ag,"AgRg no RE no AgRg no Ag",pt-BR,"Agravo Regimental no Recurso Extraordinário no Agravo Regimental no Agravo de Instrumento",#acordao,AgRg no RE no AgRg no Ag – Agravo Regimental no Recurso Extraordinário no Agravo Regimental no Agravo de Instrumento,Jurisprudência::Acórdão,label_2141
1014,br:superior.tribunal.justica:acordao;agrg.re.agrg.agrg.ag,"AgRg no RE no AgRg no AgRg no Ag",pt-BR,"Agravo Regimental no Recurso Extraordinário no Agravo Regimental no Agravo Regimental no Agravo de Instrumento",#acordao,AgRg no RE no AgRg no AgRg no Ag – Agravo Regimental no Recurso Extraordinário no Agravo Regimental no Agravo Regimental no Agravo de Instrumento,Jurisprudência::Acórdão,label_2143
1015,br:superior.tribunal.justica:acordao;agrg.re.agrg.re.resp,"AgRg no RE no AgRg no RE no REsp",pt-BR,"Agravo Regimental no Recurso Extraordinário no Agravo Regimental no Recurso Extraordinário no Recurso Especial",#acordao,AgRg no RE no AgRg no RE no REsp – Agravo Regimental no Recurso Extraordinário no Agravo Regimental no Recurso Extraordinário no Recurso Especial,Jurisprudência::Acórdão,label_2145
1016,br:superior.tribunal.justica:acordao;agrg.re.agrg.resp,"AgRg no RE no AgRg no REsp",pt-BR,"Agravo Regimental no Recurso Extraordinário no Agravo Regimental no Recurso Especial",#acordao,AgRg no RE no AgRg no REsp – Agravo Regimental no Recurso Extraordinário no Agravo Regimental no Recurso Especial,Jurisprudência::Acórdão,label_2147
1017,br:superior.tribunal.justica:acordao;agrg.re.agrg.edcl.ag,"AgRg no RE no AgRg nos EDcl no Ag",pt-BR,"Agravo Regimental no Recurso Extraordinário no Agravo Regimental nos Embargos de Declaração no Agravo de Instrumento",#acordao,AgRg no RE no AgRg nos EDcl no Ag – Agravo Regimental no Recurso Extraordinário no Agravo Regimental nos Embargos de Declaração no Agravo de Instrumento,Jurisprudência::Acórdão,label_2149
1018,br:superior.tribunal.justica:acordao;agrg.re.hc,"AgRg no RE no HC",pt-BR,"Agravo Regimental no Recurso Extraordinário no Habeas Corpus",#acordao,AgRg no RE no HC – Agravo Regimental no Recurso Extraordinário no Habeas Corpus,Jurisprudência::Acórdão,label_2151
1019,br:superior.tribunal.justica:acordao;agrg.re.ms,"AgRg no RE no MS",pt-BR,"Agravo Regimental no Recurso Extraordinário no Mandado de Segurança",#acordao,AgRg no RE no MS – Agravo Regimental no Recurso Extraordinário no Mandado de Segurança,Jurisprudência::Acórdão,label_2153
1020,br:superior.tribunal.justica:acordao;agrg.re.resp,"AgRg no RE no REsp",pt-BR,"Agravo Regimental no Recurso Extraordinário no Recurso Especial",#acordao,AgRg no RE no REsp – Agravo Regimental no Recurso Extraordinário no Recurso Especial,Jurisprudência::Acórdão,label_2155
1021,br:superior.tribunal.justica:acordao;agrg.re.rhc,"AgRg no RE no RHC",pt-BR,"Agravo Regimental no Recurso Extraordinário no Recurso em Habeas Corpus",#acordao,AgRg no RE no RHC – Agravo Regimental no Recurso Extraordinário no Recurso em Habeas Corpus,Jurisprudência::Acórdão,label_2157
1022,br:superior.tribunal.justica:acordao;agrg.re.rms,"AgRg no RE no RMS",pt-BR,"Agravo Regimental no Recurso Extraordinário no Recurso em Mandado de Segurança",#acordao,AgRg no RE no RMS – Agravo Regimental no Recurso Extraordinário no Recurso em Mandado de Segurança,Jurisprudência::Acórdão,label_2159
1023,br:superior.tribunal.justica:acordao;agrg.re.edcl.ag,"AgRg no RE nos EDcl no Ag",pt-BR,"Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração no Agravo de Instrumento",#acordao,AgRg no RE nos EDcl no Ag – Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração no Agravo de Instrumento,Jurisprudência::Acórdão,label_2161
1024,br:superior.tribunal.justica:acordao;agrg.re.edcl.agrg.apn,"AgRg no RE nos EDcl no AgRg na APn",pt-BR,"Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração no Agravo Regimental na Ação Penal",#acordao,AgRg no RE nos EDcl no AgRg na APn – Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração no Agravo Regimental na Ação Penal,Jurisprudência::Acórdão,label_2163
1025,br:superior.tribunal.justica:acordao;agrg.re.edcl.agrg.ag,"AgRg no RE nos EDcl no AgRg no Ag",pt-BR,"Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento",#acordao,AgRg no RE nos EDcl no AgRg no Ag – Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento,Jurisprudência::Acórdão,label_2165
1026,br:superior.tribunal.justica:acordao;agrg.re.edcl.agrg.resp,"AgRg no RE nos EDcl no AgRg no REsp",pt-BR,"Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração no Agravo Regimental no Recurso Especial",#acordao,AgRg no RE nos EDcl no AgRg no REsp – Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração no Agravo Regimental no Recurso Especial,Jurisprudência::Acórdão,label_2167
1027,br:superior.tribunal.justica:acordao;agrg.re.edcl.agrg.edcl.ag,"AgRg no RE nos EDcl no AgRg nos EDcl no Ag",pt-BR,"Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo de Instrumento",#acordao,AgRg no RE nos EDcl no AgRg nos EDcl no Ag – Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo de Instrumento,Jurisprudência::Acórdão,label_2169
1028,br:superior.tribunal.justica:acordao;agrg.re.edcl.resp,"AgRg no RE nos EDcl no REsp",pt-BR,"Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração no Recurso Especial",#acordao,AgRg no RE nos EDcl no REsp – Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração no Recurso Especial,Jurisprudência::Acórdão,label_2171
1029,br:superior.tribunal.justica:acordao;agrg.re.edcl.edcl.agrg.resp,"AgRg no RE nos EDcl nos EDcl no AgRg no REsp",pt-BR,"Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Recurso Especial",#acordao,AgRg no RE nos EDcl nos EDcl no AgRg no REsp – Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Recurso Especial,Jurisprudência::Acórdão,label_2173
1030,br:superior.tribunal.justica:acordao;agrg.re.edcl.edcl.agrg.edcl.ag,"AgRg no RE nos EDcl nos EDcl no AgRg nos EDcl no Ag",pt-BR,"Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração nos Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo de Instrumento",#acordao,AgRg no RE nos EDcl nos EDcl no AgRg nos EDcl no Ag – Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração nos Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo de Instrumento,Jurisprudência::Acórdão,label_2175
1031,br:superior.tribunal.justica:acordao;agrg.re.edcl.edcl.hc,"AgRg no RE nos EDcl nos EDcl no HC",pt-BR,"Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração nos Embargos de Declaração no Habeas Corpus",#acordao,AgRg no RE nos EDcl nos EDcl no HC – Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração nos Embargos de Declaração no Habeas Corpus,Jurisprudência::Acórdão,label_2177
1032,br:superior.tribunal.justica:acordao;agrg.re.edcl.edcl.edcl.ag,"AgRg no RE nos EDcl nos EDcl nos EDcl no Ag",pt-BR,"Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Declaração no Agravo de Instrumento",#acordao,AgRg no RE nos EDcl nos EDcl nos EDcl no Ag – Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Declaração no Agravo de Instrumento,Jurisprudência::Acórdão,label_2179
1033,br:superior.tribunal.justica:acordao;agrg.re.edcl.edcl.edcl.edcl.ag,"AgRg no RE nos EDcl nos EDcl nos EDcl nos EDcl no Ag",pt-BR,"Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Declaração no Agravo de Instrumento",#acordao,AgRg no RE nos EDcl nos EDcl nos EDcl nos EDcl no Ag – Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Declaração no Agravo de Instrumento,Jurisprudência::Acórdão,label_2181
1034,br:superior.tribunal.justica:acordao;agrg.re.edcl.edcl.edcl.edcl.edcl.ag,"AgRg no RE nos EDcl nos EDcl nos EDcl nos EDcl nos EDcl no Ag",pt-BR,"Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Declaração no Agravo de Instrumento",#acordao,AgRg no RE nos EDcl nos EDcl nos EDcl nos EDcl nos EDcl no Ag – Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Declaração no Agravo de Instrumento,Jurisprudência::Acórdão,label_2183
