id,about,prefLabel,lang,altLabel,broader,facetaAcronimo,faceta,prefNodeId
5561,br;santa.catarina;curitibanos,"Curitibanos - SC",pt-BR,,#br;santa.catarina,,Municípios::Curitibanos - SC,label_10472
5562,br;santa.catarina;descanso,"Descanso - SC",pt-BR,,#br;santa.catarina,,Municípios::Descanso - SC,label_10473
5563,br;santa.catarina;dionisio.cerqueira,"Dionísio Cerqueira - SC",pt-BR,,#br;santa.catarina,,Municípios::Dionísio Cerqueira - SC,label_10474
5564,br;santa.catarina;dona.emma,"Dona Emma - SC",pt-BR,,#br;santa.catarina,,Municípios::Dona Emma - SC,label_10475
5565,br;santa.catarina;doutor.pedrinho,"Doutor Pedrinho - SC",pt-BR,,#br;santa.catarina,,Municípios::Doutor Pedrinho - SC,label_10476
5566,br;santa.catarina;entre.rios,"Entre Rios - SC",pt-BR,,#br;santa.catarina,,Municípios::Entre Rios - SC,label_10477
5567,br;santa.catarina;ermo,"Ermo - SC",pt-BR,,#br;santa.catarina,,Municípios::Ermo - SC,label_10478
5568,br;santa.catarina;erval.velho,"Erval Velho - SC",pt-BR,,#br;santa.catarina,,Municípios::Erval Velho - SC,label_10479
5569,br;santa.catarina;faxinal.guedes,"Faxinal dos Guedes - SC",pt-BR,,#br;santa.catarina,,Municípios::Faxinal dos Guedes - SC,label_10480
5570,br;santa.catarina;flor.sertao,"Flor do Sertão - SC",pt-BR,,#br;santa.catarina,,Municípios::Flor do Sertão - SC,label_10481
5571,br;santa.catarina;florianopolis,"Florianópolis - SC",pt-BR,,#br;santa.catarina,,Municípios::Florianópolis - SC,label_10482
5572,br;santa.catarina;formosa.sul,"Formosa do Sul - SC",pt-BR,,#br;santa.catarina,,Municípios::Formosa do Sul - SC,label_10483
5573,br;santa.catarina;forquilhinha,"Forquilhinha - SC",pt-BR,,#br;santa.catarina,,Municípios::Forquilhinha - SC,label_10484
5574,br;santa.catarina;fraiburgo,"Fraiburgo - SC",pt-BR,,#br;santa.catarina,,Municípios::Fraiburgo - SC,label_10485
5575,br;santa.catarina;frei.rogerio,"Frei Rogério - SC",pt-BR,,#br;santa.catarina,,Municípios::Frei Rogério - SC,label_10486
5576,br;santa.catarina;galvao,"Galvão - SC",pt-BR,,#br;santa.catarina,,Municípios::Galvão - SC,label_10487
5577,br;santa.catarina;garopaba,"Garopaba - SC",pt-BR,,#br;santa.catarina,,Municípios::Garopaba - SC,label_10488
5578,br;santa.catarina;gaspar,"Gaspar - SC",pt-BR,,#br;santa.catarina,,Municípios::Gaspar - SC,label_10489
5579,br;santa.catarina;governador.celso.ramos,"Governador Celso Ramos - SC",pt-BR,,#br;santa.catarina,,Municípios::Governador Celso Ramos - SC,label_10490
5580,br;santa.catarina;grao.para,"Grão Pará - SC",pt-BR,,#br;santa.catarina,,Municípios::Grão Pará - SC,label_10491
5581,br;santa.catarina;gravatal,"Gravatal - SC",pt-BR,,#br;santa.catarina,,Municípios::Gravatal - SC,label_10492
5582,br;santa.catarina;guabiruba,"Guabiruba - SC",pt-BR,,#br;santa.catarina,,Municípios::Guabiruba - SC,label_10493
5583,br;santa.catarina;guaraciaba,"Guaraciaba - SC",pt-BR,,#br;santa.catarina,,Municípios::Guaraciaba - SC,label_10494
5584,br;santa.catarina;guaramirim,"Guaramirim - SC",pt-BR,,#br;santa.catarina,,Municípios::Guaramirim - SC,label_10495
5585,br;santa.catarina;guaruja.sul,"Guarujá do Sul - SC",pt-BR,,#br;santa.catarina,,Municípios::Guarujá do Sul - SC,label_10496
5586,br;santa.catarina;guatambu,"Guatambú - SC",pt-BR,,#br;santa.catarina,,Municípios::Guatambú - SC,label_10497
5587,br;santa.catarina;herval.d.oeste,"Herval d'Oeste - SC",pt-BR,,#br;santa.catarina,,Municípios::Herval d'Oeste - SC,label_10498
5588,br;santa.catarina;ibiam,"Ibiam - SC",pt-BR,,#br;santa.catarina,,Municípios::Ibiam - SC,label_10499
5589,br;santa.catarina;ibicare,"Ibicaré - SC",pt-BR,,#br;santa.catarina,,Municípios::Ibicaré - SC,label_10500
5590,br;santa.catarina;ibirama,"Ibirama - SC",pt-BR,,#br;santa.catarina,,Municípios::Ibirama - SC,label_10501
5591,br;santa.catarina;icara,"Içara - SC",pt-BR,,#br;santa.catarina,,Municípios::Içara - SC,label_10502
5592,br;santa.catarina;ilhota,"Ilhota - SC",pt-BR,,#br;santa.catarina,,Municípios::Ilhota - SC,label_10503
5593,br;santa.catarina;imarui,"Imaruí - SC",pt-BR,,#br;santa.catarina,,Municípios::Imaruí - SC,label_10504
5594,br;santa.catarina;imbituba,"Imbituba - SC",pt-BR,,#br;santa.catarina,,Municípios::Imbituba - SC,label_10505
5595,br;santa.catarina;imbuia,"Imbuia - SC",pt-BR,,#br;santa.catarina,,Municípios::Imbuia - SC,label_10506
5596,br;santa.catarina;indaial,"Indaial - SC",pt-BR,,#br;santa.catarina,,Municípios::Indaial - SC,label_10507
5597,br;santa.catarina;iomere,"Iomerê - SC",pt-BR,,#br;santa.catarina,,Municípios::Iomerê - SC,label_10508
5598,br;santa.catarina;ipira,"Ipira - SC",pt-BR,,#br;santa.catarina,,Municípios::Ipira - SC,label_10509
5599,br;santa.catarina;ipora.oeste,"Iporã do Oeste - SC",pt-BR,,#br;santa.catarina,,Municípios::Iporã do Oeste - SC,label_10510
5600,br;santa.catarina;ipuacu,"Ipuaçu - SC",pt-BR,,#br;santa.catarina,,Municípios::Ipuaçu - SC,label_10511
5601,br;santa.catarina;ipumirim,"Ipumirim - SC",pt-BR,,#br;santa.catarina,,Municípios::Ipumirim - SC,label_10512
5602,br;santa.catarina;iraceminha,"Iraceminha - SC",pt-BR,,#br;santa.catarina,,Municípios::Iraceminha - SC,label_10513
5603,br;santa.catarina;irani,"Irani - SC",pt-BR,,#br;santa.catarina,,Municípios::Irani - SC,label_10514
5604,br;santa.catarina;irati,"Irati - SC",pt-BR,,#br;santa.catarina,,Municípios::Irati - SC,label_10515
5605,br;santa.catarina;irineopolis,"Irineópolis - SC",pt-BR,,#br;santa.catarina,,Municípios::Irineópolis - SC,label_10516
5606,br;santa.catarina;ita,"Itá - SC",pt-BR,,#br;santa.catarina,,Municípios::Itá - SC,label_10517
5607,br;santa.catarina;itaiopolis,"Itaiópolis - SC",pt-BR,,#br;santa.catarina,,Municípios::Itaiópolis - SC,label_10518
5608,br;santa.catarina;itajai,"Itajaí - SC",pt-BR,,#br;santa.catarina,,Municípios::Itajaí - SC,label_10519
5609,br;santa.catarina;itapema,"Itapema - SC",pt-BR,,#br;santa.catarina,,Municípios::Itapema - SC,label_10520
5610,br;santa.catarina;itapiranga,"Itapiranga - SC",pt-BR,,#br;santa.catarina,,Municípios::Itapiranga - SC,label_10521
5611,br;santa.catarina;itapoa,"Itapoá - SC",pt-BR,,#br;santa.catarina,,Municípios::Itapoá - SC,label_10522
5612,br;santa.catarina;ituporanga,"Ituporanga - SC",pt-BR,,#br;santa.catarina,,Municípios::Ituporanga - SC,label_10523
5613,br;santa.catarina;jabora,"Jaborá - SC",pt-BR,,#br;santa.catarina,,Municípios::Jaborá - SC,label_10524
5614,br;santa.catarina;jacinto.machado,"Jacinto Machado - SC",pt-BR,,#br;santa.catarina,,Municípios::Jacinto Machado - SC,label_10525
5615,br;santa.catarina;jaguaruna,"Jaguaruna - SC",pt-BR,,#br;santa.catarina,,Municípios::Jaguaruna - SC,label_10526
5616,br;santa.catarina;jaragua.sul,"Jaraguá do Sul - SC",pt-BR,,#br;santa.catarina,,Municípios::Jaraguá do Sul - SC,label_10527
5617,br;santa.catarina;jardinopolis,"Jardinópolis - SC",pt-BR,,#br;santa.catarina,,Municípios::Jardinópolis - SC,label_10528
5618,br;santa.catarina;joacaba,"Joaçaba - SC",pt-BR,,#br;santa.catarina,,Municípios::Joaçaba - SC,label_10529
5619,br;santa.catarina;joinville,"Joinville - SC",pt-BR,,#br;santa.catarina,,Municípios::Joinville - SC,label_10530
5620,br;santa.catarina;jose.boiteux,"José Boiteux - SC",pt-BR,,#br;santa.catarina,,Municípios::José Boiteux - SC,label_10531
5621,br;santa.catarina;jupia,"Jupiá - SC",pt-BR,,#br;santa.catarina,,Municípios::Jupiá - SC,label_10532
5622,br;santa.catarina;lacerdopolis,"Lacerdópolis - SC",pt-BR,,#br;santa.catarina,,Municípios::Lacerdópolis - SC,label_10533
5623,br;santa.catarina;lages,"Lages - SC",pt-BR,,#br;santa.catarina,,Municípios::Lages - SC,label_10534
5624,br;santa.catarina;laguna,"Laguna - SC",pt-BR,,#br;santa.catarina,,Municípios::Laguna - SC,label_10535
5625,br;santa.catarina;lajeado.grande,"Lajeado Grande - SC",pt-BR,,#br;santa.catarina,,Municípios::Lajeado Grande - SC,label_10536
5626,br;santa.catarina;laurentino,"Laurentino - SC",pt-BR,,#br;santa.catarina,,Municípios::Laurentino - SC,label_10537
5627,br;santa.catarina;lauro.muller,"Lauro Muller - SC",pt-BR,,#br;santa.catarina,,Municípios::Lauro Muller - SC,label_10538
5628,br;santa.catarina;lebon.regis,"Lebon Régis - SC",pt-BR,,#br;santa.catarina,,Municípios::Lebon Régis - SC,label_10539
5629,br;santa.catarina;leoberto.leal,"Leoberto Leal - SC",pt-BR,,#br;santa.catarina,,Municípios::Leoberto Leal - SC,label_10540
5630,br;santa.catarina;lindoia.sul,"Lindóia do Sul - SC",pt-BR,,#br;santa.catarina,,Municípios::Lindóia do Sul - SC,label_10541
5631,br;santa.catarina;lontras,"Lontras - SC",pt-BR,,#br;santa.catarina,,Municípios::Lontras - SC,label_10542
5632,br;santa.catarina;luiz.alves,"Luiz Alves - SC",pt-BR,,#br;santa.catarina,,Municípios::Luiz Alves - SC,label_10543
5633,br;santa.catarina;luzerna,"Luzerna - SC",pt-BR,,#br;santa.catarina,,Municípios::Luzerna - SC,label_10544
5634,br;santa.catarina;macieira,"Macieira - SC",pt-BR,,#br;santa.catarina,,Municípios::Macieira - SC,label_10545
5635,br;santa.catarina;mafra,"Mafra - SC",pt-BR,,#br;santa.catarina,,Municípios::Mafra - SC,label_10546
5636,br;santa.catarina;major.gercino,"Major Gercino - SC",pt-BR,,#br;santa.catarina,,Municípios::Major Gercino - SC,label_10547
5637,br;santa.catarina;major.vieira,"Major Vieira - SC",pt-BR,,#br;santa.catarina,,Municípios::Major Vieira - SC,label_10548
5638,br;santa.catarina;maracaja,"Maracajá - SC",pt-BR,,#br;santa.catarina,,Municípios::Maracajá - SC,label_10549
5639,br;santa.catarina;maravilha,"Maravilha - SC",pt-BR,,#br;santa.catarina,,Municípios::Maravilha - SC,label_10550
5640,br;santa.catarina;marema,"Marema - SC",pt-BR,,#br;santa.catarina,,Municípios::Marema - SC,label_10551
5641,br;santa.catarina;massaranduba,"Massaranduba - SC",pt-BR,,#br;santa.catarina,,Municípios::Massaranduba - SC,label_10552
5642,br;santa.catarina;matos.costa,"Matos Costa - SC",pt-BR,,#br;santa.catarina,,Municípios::Matos Costa - SC,label_10553
5643,br;santa.catarina;meleiro,"Meleiro - SC",pt-BR,,#br;santa.catarina,,Municípios::Meleiro - SC,label_10554
5644,br;santa.catarina;mirim.doce,"Mirim Doce - SC",pt-BR,,#br;santa.catarina,,Municípios::Mirim Doce - SC,label_10555
5645,br;santa.catarina;modelo,"Modelo - SC",pt-BR,,#br;santa.catarina,,Municípios::Modelo - SC,label_10556
5646,br;santa.catarina;mondai,"Mondaí - SC",pt-BR,,#br;santa.catarina,,Municípios::Mondaí - SC,label_10557
5647,br;santa.catarina;monte.carlo,"Monte Carlo - SC",pt-BR,,#br;santa.catarina,,Municípios::Monte Carlo - SC,label_10558
5648,br;santa.catarina;monte.castelo,"Monte Castelo - SC",pt-BR,,#br;santa.catarina,,Municípios::Monte Castelo - SC,label_10559
5649,br;santa.catarina;morro.fumaca,"Morro da Fumaça - SC",pt-BR,,#br;santa.catarina,,Municípios::Morro da Fumaça - SC,label_10560
5650,br;santa.catarina;morro.grande,"Morro Grande - SC",pt-BR,,#br;santa.catarina,,Municípios::Morro Grande - SC,label_10561
5651,br;santa.catarina;navegantes,"Navegantes - SC",pt-BR,,#br;santa.catarina,,Municípios::Navegantes - SC,label_10562
5652,br;santa.catarina;nova.erechim,"Nova Erechim - SC",pt-BR,,#br;santa.catarina,,Municípios::Nova Erechim - SC,label_10563
5653,br;santa.catarina;nova.itaberaba,"Nova Itaberaba - SC",pt-BR,,#br;santa.catarina,,Municípios::Nova Itaberaba - SC,label_10564
5654,br;santa.catarina;nova.trento,"Nova Trento - SC",pt-BR,,#br;santa.catarina,,Municípios::Nova Trento - SC,label_10565
5655,br;santa.catarina;nova.veneza,"Nova Veneza - SC",pt-BR,,#br;santa.catarina,,Municípios::Nova Veneza - SC,label_10566
5656,br;santa.catarina;novo.horizonte,"Novo Horizonte - SC",pt-BR,,#br;santa.catarina,,Municípios::Novo Horizonte - SC,label_10567
5657,br;santa.catarina;orleans,"Orleans - SC",pt-BR,,#br;santa.catarina,,Municípios::Orleans - SC,label_10568
5658,br;santa.catarina;otacilio.costa,"Otacílio Costa - SC",pt-BR,,#br;santa.catarina,,Municípios::Otacílio Costa - SC,label_10569
5659,br;santa.catarina;ouro,"Ouro - SC",pt-BR,,#br;santa.catarina,,Municípios::Ouro - SC,label_10570
5660,br;santa.catarina;ouro.verde,"Ouro Verde - SC",pt-BR,,#br;santa.catarina,,Municípios::Ouro Verde - SC,label_10571
5661,br;santa.catarina;paial,"Paial - SC",pt-BR,,#br;santa.catarina,,Municípios::Paial - SC,label_10572
5662,br;santa.catarina;painel,"Painel - SC",pt-BR,,#br;santa.catarina,,Municípios::Painel - SC,label_10573
5663,br;santa.catarina;palhoca,"Palhoça - SC",pt-BR,,#br;santa.catarina,,Municípios::Palhoça - SC,label_10574
5664,br;santa.catarina;palma.sola,"Palma Sola - SC",pt-BR,,#br;santa.catarina,,Municípios::Palma Sola - SC,label_10575
5665,br;santa.catarina;palmeira,"Palmeira - SC",pt-BR,,#br;santa.catarina,,Municípios::Palmeira - SC,label_10576
5666,br;santa.catarina;palmitos,"Palmitos - SC",pt-BR,,#br;santa.catarina,,Municípios::Palmitos - SC,label_10577
5667,br;santa.catarina;papanduva,"Papanduva - SC",pt-BR,,#br;santa.catarina,,Municípios::Papanduva - SC,label_10578
5668,br;santa.catarina;paraiso,"Paraíso - SC",pt-BR,,#br;santa.catarina,,Municípios::Paraíso - SC,label_10579
5669,br;santa.catarina;passo.torres,"Passo de Torres - SC",pt-BR,,#br;santa.catarina,,Municípios::Passo de Torres - SC,label_10580
5670,br;santa.catarina;passos.maia,"Passos Maia - SC",pt-BR,,#br;santa.catarina,,Municípios::Passos Maia - SC,label_10581
5671,br;santa.catarina;paulo.lopes,"Paulo Lopes - SC",pt-BR,,#br;santa.catarina,,Municípios::Paulo Lopes - SC,label_10582
5672,br;santa.catarina;pedras.grandes,"Pedras Grandes - SC",pt-BR,,#br;santa.catarina,,Municípios::Pedras Grandes - SC,label_10583
5673,br;santa.catarina;penha,"Penha - SC",pt-BR,,#br;santa.catarina,,Municípios::Penha - SC,label_10584
5674,br;santa.catarina;peritiba,"Peritiba - SC",pt-BR,,#br;santa.catarina,,Municípios::Peritiba - SC,label_10585
5675,br;santa.catarina;petrolandia,"Petrolândia - SC",pt-BR,,#br;santa.catarina,,Municípios::Petrolândia - SC,label_10586
5676,br;santa.catarina;balneario.picarras,"Balneário Piçarras - SC",pt-BR,,#br;santa.catarina,,Municípios::Balneário Piçarras - SC,label_10587
5677,br;santa.catarina;pinhalzinho,"Pinhalzinho - SC",pt-BR,,#br;santa.catarina,,Municípios::Pinhalzinho - SC,label_10588
5678,br;santa.catarina;pinheiro.preto,"Pinheiro Preto - SC",pt-BR,,#br;santa.catarina,,Municípios::Pinheiro Preto - SC,label_10589
5679,br;santa.catarina;piratuba,"Piratuba - SC",pt-BR,,#br;santa.catarina,,Municípios::Piratuba - SC,label_10590
5680,br;santa.catarina;planalto.alegre,"Planalto Alegre - SC",pt-BR,,#br;santa.catarina,,Municípios::Planalto Alegre - SC,label_10591
5681,br;santa.catarina;pomerode,"Pomerode - SC",pt-BR,,#br;santa.catarina,,Municípios::Pomerode - SC,label_10592
5682,br;santa.catarina;ponte.alta,"Ponte Alta - SC",pt-BR,,#br;santa.catarina,,Municípios::Ponte Alta - SC,label_10593
5683,br;santa.catarina;ponte.alta.norte,"Ponte Alta do Norte - SC",pt-BR,,#br;santa.catarina,,Municípios::Ponte Alta do Norte - SC,label_10594
5684,br;santa.catarina;ponte.serrada,"Ponte Serrada - SC",pt-BR,,#br;santa.catarina,,Municípios::Ponte Serrada - SC,label_10595
5685,br;santa.catarina;porto.belo,"Porto Belo - SC",pt-BR,,#br;santa.catarina,,Municípios::Porto Belo - SC,label_10596
5686,br;santa.catarina;porto.uniao,"Porto União - SC",pt-BR,,#br;santa.catarina,,Municípios::Porto União - SC,label_10597
5687,br;santa.catarina;pouso.redondo,"Pouso Redondo - SC",pt-BR,,#br;santa.catarina,,Municípios::Pouso Redondo - SC,label_10598
5688,br;santa.catarina;praia.grande,"Praia Grande - SC",pt-BR,,#br;santa.catarina,,Municípios::Praia Grande - SC,label_10599
5689,br;santa.catarina;presidente.castello.branco,"Presidente Castello Branco - SC",pt-BR,,#br;santa.catarina,,Municípios::Presidente Castello Branco - SC,label_10600
5690,br;santa.catarina;presidente.getulio,"Presidente Getúlio - SC",pt-BR,,#br;santa.catarina,,Municípios::Presidente Getúlio - SC,label_10601
5691,br;santa.catarina;presidente.nereu,"Presidente Nereu - SC",pt-BR,,#br;santa.catarina,,Municípios::Presidente Nereu - SC,label_10602
5692,br;santa.catarina;princesa,"Princesa - SC",pt-BR,,#br;santa.catarina,,Municípios::Princesa - SC,label_10603
5693,br;santa.catarina;quilombo,"Quilombo - SC",pt-BR,,#br;santa.catarina,,Municípios::Quilombo - SC,label_10604
5694,br;santa.catarina;rancho.queimado,"Rancho Queimado - SC",pt-BR,,#br;santa.catarina,,Municípios::Rancho Queimado - SC,label_10605
5695,br;santa.catarina;rio.antas,"Rio das Antas - SC",pt-BR,,#br;santa.catarina,,Municípios::Rio das Antas - SC,label_10606
5696,br;santa.catarina;rio.campo,"Rio do Campo - SC",pt-BR,,#br;santa.catarina,,Municípios::Rio do Campo - SC,label_10607
5697,br;santa.catarina;rio.oeste,"Rio do Oeste - SC",pt-BR,,#br;santa.catarina,,Municípios::Rio do Oeste - SC,label_10608
5698,br;santa.catarina;rio.cedros,"Rio dos Cedros - SC",pt-BR,,#br;santa.catarina,,Municípios::Rio dos Cedros - SC,label_10609
5699,br;santa.catarina;rio.sul,"Rio do Sul - SC",pt-BR,,#br;santa.catarina,,Municípios::Rio do Sul - SC,label_10610
5700,br;santa.catarina;rio.fortuna,"Rio Fortuna - SC",pt-BR,,#br;santa.catarina,,Municípios::Rio Fortuna - SC,label_10611
5701,br;santa.catarina;rio.negrinho,"Rio Negrinho - SC",pt-BR,,#br;santa.catarina,,Municípios::Rio Negrinho - SC,label_10612
5702,br;santa.catarina;rio.rufino,"Rio Rufino - SC",pt-BR,,#br;santa.catarina,,Municípios::Rio Rufino - SC,label_10613
5703,br;santa.catarina;riqueza,"Riqueza - SC",pt-BR,,#br;santa.catarina,,Municípios::Riqueza - SC,label_10614
5704,br;santa.catarina;rodeio,"Rodeio - SC",pt-BR,,#br;santa.catarina,,Municípios::Rodeio - SC,label_10615
5705,br;santa.catarina;romelandia,"Romelândia - SC",pt-BR,,#br;santa.catarina,,Municípios::Romelândia - SC,label_10616
5706,br;santa.catarina;salete,"Salete - SC",pt-BR,,#br;santa.catarina,,Municípios::Salete - SC,label_10617
5707,br;santa.catarina;saltinho,"Saltinho - SC",pt-BR,,#br;santa.catarina,,Municípios::Saltinho - SC,label_10618
5708,br;santa.catarina;salto.veloso,"Salto Veloso - SC",pt-BR,,#br;santa.catarina,,Municípios::Salto Veloso - SC,label_10619
5709,br;santa.catarina;sangao,"Sangão - SC",pt-BR,,#br;santa.catarina,,Municípios::Sangão - SC,label_10620
5710,br;santa.catarina;santa.cecilia,"Santa Cecília - SC",pt-BR,,#br;santa.catarina,,Municípios::Santa Cecília - SC,label_10621
5711,br;santa.catarina;santa.helena,"Santa Helena - SC",pt-BR,,#br;santa.catarina,,Municípios::Santa Helena - SC,label_10622
5712,br;santa.catarina;santa.rosa.lima,"Santa Rosa de Lima - SC",pt-BR,,#br;santa.catarina,,Municípios::Santa Rosa de Lima - SC,label_10623
5713,br;santa.catarina;santa.rosa.sul,"Santa Rosa do Sul - SC",pt-BR,,#br;santa.catarina,,Municípios::Santa Rosa do Sul - SC,label_10624
5714,br;santa.catarina;santa.terezinha,"Santa Terezinha - SC",pt-BR,,#br;santa.catarina,,Municípios::Santa Terezinha - SC,label_10625
5715,br;santa.catarina;santa.terezinha.progresso,"Santa Terezinha do Progresso - SC",pt-BR,,#br;santa.catarina,,Municípios::Santa Terezinha do Progresso - SC,label_10626
5716,br;santa.catarina;santiago.sul,"Santiago do Sul - SC",pt-BR,,#br;santa.catarina,,Municípios::Santiago do Sul - SC,label_10627
5717,br;santa.catarina;santo.amaro.imperatriz,"Santo Amaro da Imperatriz - SC",pt-BR,,#br;santa.catarina,,Municípios::Santo Amaro da Imperatriz - SC,label_10628
